RA,DEC
20.5957612837909,4.16485137426214
20.6103543748721,4.1152634598901
20.8489045985348,5.1934603115795
20.8479835926362,5.03311892409059
20.7295355947791,4.18732075826522
20.657067022222,4.48018450296168
20.7643315033214,4.76687459041981
20.8118119033866,4.38884692644028
20.9589471099966,4.88998465504337
21.0078355873543,4.52585736992829
19.8932161925812,2.17424171495288
16.9765370855795,4.07510122649256
17.0466198834973,5.01487684472178
17.3569575863794,4.82043213705218
17.21730383236,4.85481198902026
17.2555452076849,4.69570743760947
17.3640852168152,4.58350703648217
17.2045962841115,4.30154858248408
17.1948565174884,4.22284641632913
17.2044771445461,4.14066781326034
17.2729196345526,4.02993671230787
17.3833733726662,4.0899992209237
17.5137231869041,4.06287656220929
44.1758065319863,1.42590019636386
44.224408869491,1.66127274992904
44.0809330251904,1.61759395467225
44.146080930264,1.60656620598274
44.0461714385888,1.86782879940807
43.9801914711913,2.21150078817328
43.9872246282845,1.37590479017042
43.8729549184376,1.45080641550778
43.8858731295363,1.63274312529596
43.9818251359076,1.61298564759371
41.846187190965,3.86335026213526
41.794258275124,4.04528404026959
41.8586473778987,3.93522100220832
41.850434417373,4.11798787362236
41.7706672899165,3.23133606936732
41.7208784142539,2.99621811597569
37.5277515223483,-1.04021812248553
37.5620907418103,-0.892057701689832
37.4847815628198,-0.826820376438893
37.2920183563769,-1.12395502700461
37.2846012594514,-1.19809243294929
37.2054665233701,-1.05148416069262
44.6288855531807,2.67910489524873
44.6351914263112,3.06318157680731
44.5830407509624,2.59761532285957
44.5361218837652,2.50548049890407
44.6361844774444,2.56500762724007
44.7861734898187,3.51192237419268
44.8155384974321,3.26427874926414
10.9858499666009,0.107233504142639
10.7672438231666,-1.01281617370738
10.8510836462751,-0.784322632293947
10.8240173251661,0.0681929785202188
8.74131010179306,-1.19351732695814
8.72323786057203,-1.13338280194115
8.58200683285087,-0.852975184049252
8.45669232713257,-0.993624417000876
42.9679817087089,0.745155638265049
42.9603186395092,0.201881820773901
42.897051215606,0.331428723011787
42.8876112725041,0.251174749618195
43.0584340615012,0.218540898384963
43.3074027202129,1.1448509186384
43.2489611195223,1.02229173394193
43.3178304516359,0.142197670739986
43.4415893608138,0.634206066830575
43.2871696981988,0.414395131541592
43.5221072323697,0.310158407569467
44.9086677480091,-0.718475278531001
44.768337268776,-0.696621092093906
17.3785220096433,2.67994357582578
17.3902137989291,2.83433621961929
17.4339598369464,2.60884984428633
19.5630348483181,4.02215588616679
39.3785146015579,3.41324539255079
39.2693755229369,3.86933278820926
39.3857618279421,3.65980601118274
39.2425539504169,3.72036696189779
39.2893063845559,3.97298555469288
39.4118825413104,4.20149871022639
39.3137028766843,3.04113975445374
39.194313215954,3.19211475171863
39.2918878975655,3.17514465115595
39.2851389386103,3.32194675992196
39.1899885343982,3.24837379620339
39.1812258286485,3.49479444459862
39.1268448557822,3.7467183221772
39.2109073136182,3.72425250305444
39.2389462058169,3.95505735940804
39.1433989574564,3.86179491786112
42.685512049991,3.15996921884369
40.4826628582901,3.68307236261594
40.4840680724063,3.70391722259679
40.4216021580782,3.94612171846624
20.9874896160769,3.0689095535222
20.979902028072,2.87193831904341
21.0722634078204,2.58494800348591
21.032517654713,2.68919050730594
21.1251649204507,2.21765366937663
21.0696636277545,3.49295155251682
21.0225779369634,3.4644136513555
21.0414473832209,3.66032972032819
21.1089987919642,3.05635272968631
29.072616779395,-0.50121247832179
28.971140259201,-0.821295192092786
28.9559794339175,-0.727415004503047
28.89490296859,-0.629372100211788
28.9070666991653,-0.60114472051979
28.8681502893392,-0.571143619338984
28.8666266489937,-0.551028043467598
27.3692948947361,0.873822533094598
332.086538249001,1.88205138638786
332.040638801109,1.94792861250901
8.49067276250127,0.0618286349071303
8.32890924989657,-0.470483431709194
19.7772522796212,2.19362838897201
19.0896734741228,2.72671990527159
42.9576685556651,1.61672482320838
42.9833523544513,1.75672330006241
42.9096924271957,1.98406403053103
42.7575791967379,1.81478582887863
42.878647225512,2.2583465760141
42.7005687829791,1.67946302714354
8.28511150020621,0.904551240648094
8.60091570042565,1.19310760192086
17.9281625931197,1.56077038141414
17.9187798987323,1.6575286850998
17.6658983423101,1.23584080175779
17.7299302981605,1.46609227500301
17.7182032673778,1.61047563804956
17.7112447544196,1.77011160343908
17.4669108245253,1.47738556620635
17.6790747955853,1.52757614171416
17.345260331509,1.47028259153759
17.6089756728943,2.03535878861498
17.6452737324015,1.6321436127052
17.3916117898223,1.65804827183494
42.6220490225979,1.83220639088237
42.5876945027464,2.15003730241883
42.7115054113708,1.80307501072599
42.6447247707319,2.14616165981896
42.7394410165292,2.51763273061441
42.5472736048491,2.51193537182557
42.6924596858505,2.76154809830225
42.8165961638537,2.91121567914822
42.9873286923607,2.8235257471229
42.8223420055559,2.40354304422953
42.8929451474103,2.35517192322364
42.9744801668302,3.11050335647902
43.1464511465188,2.92266124896968
43.0609793479698,2.84839987454436
43.0114281096689,2.28454016129717
20.1135111483688,2.30778163417333
20.207451100378,3.48474975065264
20.0813602274016,2.86753316988877
19.2174842507742,3.35977861219743
19.1412026920964,3.38046889197818
19.2434290538246,2.44903562224692
19.2237223780354,2.55526855987007
19.4414387414912,2.28738365673356
19.3059970214745,2.40382674579423
19.2612496535334,2.2940488974927
19.4428323106228,3.17396726300518
43.7812402992556,4.2754872097289
43.7989174466153,4.35108569238442
43.9409531200662,4.31957359967664
43.9290297733315,4.15344783930315
43.6825387459463,4.17110721859732
43.7024396955962,4.01205541799145
43.7372429009107,4.08612752782561
44.2603649687461,4.78970236257119
44.1902674053074,4.72174317800939
43.9788417070695,4.34391821064213
44.1068988528387,4.10979704086573
43.9718383280945,4.1179764484161
44.0909189673586,4.19473495668108
8.86167578089905,0.322194784756223
8.67365778513237,1.18391582784218
8.78240601612673,0.803002754367028
8.90105400584639,0.371832788889129
9.02231651156048,0.158294383574528
9.00532557279576,0.973506497439624
9.06171438751451,0.161168370174328
17.1615203889686,1.83471833082419
20.2863959209668,2.74610920619122
20.3419977223545,2.46498503962317
20.1957190733496,2.41887607955288
20.2442715720167,2.22199501540049
29.0955839970701,0.643511589759326
29.187949307622,0.18211849769992
29.2345521013299,0.365712834595751
10.7070378431415,-0.382510239139774
10.6210928862011,-1.08602959066058
10.6546016778967,-0.658331288202
10.5876777542896,-0.716063885212425
10.5999190925453,0.065710017218577
10.5378440869135,-0.165509253930694
10.5587650798959,-0.612027819923898
10.5232248590252,-0.717721167017526
10.5392238934936,-0.825763971550159
43.7770316257185,-1.17535311446409
43.7306886639679,-0.9875765036896
43.6819475603495,-0.876098770962168
43.7289488188524,-0.566613308789778
43.7100794252521,-0.54976169033651
43.5644392776606,-0.517645819883805
43.7256021779285,-0.254469729101628
43.688053285307,-0.162128067394657
43.4991724292761,-1.20793762607684
43.4620779189894,-1.00179526669933
43.58000557624,-0.785115795999659
43.3199385367184,-0.246541321869348
43.2824200212256,-1.18174126478771
43.2347073627557,-0.856067998313341
43.3257693929941,-0.973617713499373
43.3836166842853,-0.866357574366106
43.1511776493177,-0.679353408641737
43.1211998057519,-0.57780085799892
43.3022944658163,-0.180708349898634
43.2110308782181,-0.272820859425176
43.2011361553131,-0.156151787098982
43.1860380773002,-1.11726123519721
43.1648411768634,-1.06518387704771
43.2137624537254,-1.1322296634064
17.4815010270885,4.16067432796872
17.6675746252155,4.30150135415046
17.4908795604024,4.19704715428261
17.4869862880717,4.02971710599733
43.3009023551143,-0.619779069879681
43.1469733375971,-0.801101940624557
43.2888486750377,-0.226051086082374
42.9859717151321,-0.303166907345137
42.897941702738,-0.0936910556415754
42.7899400610103,-1.01023537987622
12.2686018001448,-0.636096491928241
12.2707781809865,-0.0101524876629611
12.2282976742762,-0.647382024492319
12.0695856189508,-0.317190762243896
12.1280155294287,-0.776952129823442
11.9042821987617,-0.110773321461554
11.7369343176318,-1.18556653562375
12.0652554706261,-1.23668191685875
8.5476487303149,-0.810251207035848
8.27644582400341,-0.399937070379221
21.0403852742913,3.03474269077268
21.1678759579003,2.67848872864959
21.2243058790664,2.50827969023736
21.1427010227922,2.51375635700577
21.2393699888674,2.31415617841587
21.1399085566278,3.59835800910441
21.3797607450687,2.6874314550516
21.3237787082297,2.33521970730737
21.3080552272921,2.38273673297624
11.7907936431501,-0.603609702010342
11.5698492309157,-1.085137130729
11.4916139647694,-0.114830601889309
11.4675097202088,-0.714306175659725
8.36477677998538,-0.269938823462639
8.3281691140104,-1.24501687800487
7.63259798603749,-0.811146684793029
7.80136242381297,-0.778460222149535
7.65337215407662,-0.0594832716648314
7.61217544522661,-0.942828742967148
10.3573264773386,-0.595193364832104
10.315874407355,0.0687105178950104
10.2136697021673,0.149336170638777
10.2147234781922,-0.145758091634222
43.4154094548369,3.73862611577247
43.3431234136379,3.60195430174072
43.4477727875887,3.90887827672804
43.2037706018184,3.6530694200494
43.0955912249283,3.70583678856196
43.1278264899765,3.70417506396935
43.0525638600734,3.39423605563221
21.6417492736494,1.90947084308829
21.6488908409594,1.80352386689891
21.5706415216062,2.08799497298413
21.6159688549857,2.06602180561942
21.4543587271652,1.66653003366061
21.6375899710785,1.44056884377237
21.4967992943928,1.59388125594039
21.6582772036452,1.43000375787611
41.7651302898685,3.84412595255494
41.6744762220524,3.8046663541889
41.7697848991403,3.98402491416459
41.6991200643966,4.10703406818956
41.6840048335639,3.95824133922809
41.5614633079782,2.91845716672637
41.5571828855362,3.08961207534511
41.6636544194523,3.64223894615117
41.5466562831149,3.21407345990025
41.5957590413508,3.40061377800741
41.4853016473103,3.80833178353224
44.8296417464519,2.76667934828963
44.7404093914891,2.50318152545197
44.6759204644247,2.51203866058126
45.0256499672468,2.51771348728391
45.0185254135981,2.7476542149716
42.7060364662321,4.0284302869089
42.4886668846627,3.63436288881272
42.258232465063,3.38995351872616
42.2373316200294,3.64788193752801
42.1911887470441,3.76130392324292
42.2498693397841,3.66792872458814
