RA,DEC
4.39699697740732,2.26941741690546
4.6559534207227,3.30794407097511
4.58934163742071,2.76167671089663
4.57132478737751,2.56852207766022
4.52312637315866,2.89805384887097
4.52306091325867,3.22979778989174
4.51682007068804,3.39466945559109
4.40197314402822,3.42960179125272
4.60962427586069,3.68285257472505
4.26906861192253,2.67211542951058
4.42161532769183,3.16354534859512
4.2688686201117,3.30816067034206
4.17610004210927,3.27572715720299
4.30987217877089,3.34568055235571
4.31874960080937,2.26117785545221
4.47944093187836,2.3869459191274
4.53761926087254,2.32074740577731
4.50145957147289,2.44956562538847
5.58634815094238,3.1811473109188
5.56222078239136,3.27172394671902
5.62938090360683,3.70348913589044
5.59408950794666,2.84367886631012
5.61509493785987,3.08050080221086
5.61103400596375,3.10187355695203
5.42381316274365,3.22029449292429
5.44888546328483,3.24135202690919
5.39376959632569,3.6672490678288
5.533560484435,3.6785724236718
5.21854756316475,2.70213054595808
5.24574855753323,2.71319099577174
5.34999070436493,2.78926417871311
5.26185547139932,2.88245698952274
5.1561898097419,3.38655287376771
5.35446372013754,3.57469788497943
5.28082009816825,3.62547623447771
36.656329309216396,-3.8549440779467568
36.8434226225144,-3.56421554041726
10.7550290561824,4.67724678972997
10.5383352275264,4.76171994085633
10.5978897751921,4.71732937419959
10.4144875749934,4.95833917530825
10.3995201002868,4.4330895998978
10.4042033114217,4.41253242705678
10.3779864948063,4.75333839707157
10.4471272872206,4.94500928016021
9.10768239487223,4.92115072719945
11.3331035205293,3.89199173081936
11.5050975266979,4.70981306339238
11.434382252894,4.44732030321638
11.4629350330557,4.57710091254352
11.408327204562,4.30632983398367
11.450500908673,4.1191669584268
11.4116965030713,4.03846830568164
11.4360802806061,4.01834583252809
11.4806700680206,3.87714999390385
5.21333648780933,3.95550062460584
5.14760274733171,4.97038498290746
5.265550476254,4.65580515230204
5.15336030767222,4.58762926452574
5.413640973247,4.06121315143055
5.34068538193877,3.84771545686296
5.3855449351248,3.98798778932442
5.25551190983539,4.97895367666365
5.7525243304827,4.52873576029778
5.77275487839768,4.53878590769799
5.66555485124756,3.99897054844111
5.74727259586903,4.38242225928844
5.82311230967035,3.89128637454483
5.89484470832904,3.86837918415353
5.84764207965038,3.87459769666559
5.70085957580436,3.79225278003832
6.80715285910704,1.73182170372224
13.4053493349237,5.11130664871046
4.8042566048126,2.95401131904113
4.74898574388362,2.71289748028501
4.62387592575578,2.60927097677366
4.6864461377158,2.39439248151975
4.77450302971318,2.55992424606972
4.62601516053252,2.16571876555179
4.70625940508945,2.21997646202564
4.86249102482101,3.1616946414695
4.91507553704555,2.74161214912751
4.91528524361748,2.58632595376283
4.81755735398128,2.28366547790146
4.94587447402327,2.32128100526355
4.76511989231524,2.2213498966666
4.89827791553093,2.20589899717489
4.87890615529714,2.13525086110679
4.9178023111887,2.2464365904352
5.24726042489647,3.46726857627954
5.22926276063725,3.38288351562494
5.18211589719351,3.18202760315873
5.29839741855728,3.20540334261643
5.27896075299294,3.01638019126145
5.30142417116863,3.24107630567646
5.12911061315432,2.84946043099344
5.17503475493175,2.79793214006162
24.2539933933913,4.81395874434036
7.0322896941962,3.64899089737643
6.90977510537103,2.7922846918499
6.8317630755559,2.95133905914778
6.85199122740608,3.10155806436722
6.93085604610343,3.16551141016141
6.81448593542038,3.44507643772235
6.82862809548941,3.51447670621401
6.88802913959404,3.85011959567512
6.77635865196722,2.35534582216764
6.73137803633401,2.86871478772529
6.67652965628757,3.31013742213905
6.74100135299387,3.46820132232754
6.6126433309733,3.23874580815621
23.2821249689627,5.27481014740704
22.9866563974279,4.91239602586921
7.66632501626731,2.83707814775816
7.65797149941599,2.59086750818759
7.77840520857927,3.22320776742075
7.9546858249769,3.69571075043626
8.01808201954379,3.73715018849565
7.91720041037438,3.49689878403619
7.76865779503396,3.38759540969244
7.88697714753528,3.66481999967487
