RA,DEC
12.0050114405048,-1.77944135638826
12.0068137674089,-2.09797272985762
12.0524932365786,-2.18350054042185
12.3084059582008,-1.36668934553605
12.2405453438719,-1.49510460676907
12.108546775305,-1.64775648252118
353.676516302269,-1.8446193621304
353.68942103664,-1.99788882195312
353.672735454226,-2.16972056310297
353.889264623912,-2.18715650673564
353.99752585871,-2.34390429382958
8.9864954794689,-1.96677013710836
9.11612263838324,-1.90213399594232
9.07887253620647,-2.00572667552591
8.91300592606685,-2.28986571011948
9.1125359398345,-2.224558666724
9.47919645159551,-1.68827060605601
9.39645915762619,-1.77617710706032
9.19441556564875,-2.24859017909616
9.26197526696638,-2.28177123888386
9.57317794496017,-1.88415935128674
9.54687930797296,-1.86404806646953
9.64090753181829,-2.21305436193887
11.2868030866108,-3.14529067028185
11.231264428943,-2.67381869394786
11.3836853429044,-2.72801626722326
11.2843544477326,-2.57326336139379
11.4662871623178,-2.40639871488688
11.4086434274413,-2.2428615831097
11.476591592702,-2.31957303338589
11.0947947042096,-2.96402598783555
11.0899420125764,-2.79749107848808
11.1281904232392,-2.50566640067728
11.2767382332573,-2.4557267893836
5.62090437786715,-2.63919688582973
5.68853449994207,-2.65804174178256
5.66754975278354,-2.63957031512749
5.74094341949194,-2.55146276161145
5.64028352092784,-2.50274438836467
5.49940528789939,-3.02785259130506
5.49595177900423,-2.55453090684362
5.47950328206609,-2.74027368928065
5.56524214719801,-2.49561448886377
5.1984463542062,-3.27881881178979
5.18380692081439,-3.29041921024646
5.1971635922818,-3.15760356917272
5.32771026200004,-3.10892073993895
5.44668196515402,-3.12328847713684
5.17418147090569,-2.47620400300254
5.08749389073709,-3.01864193949211
5.05399527581839,-2.43049911731989
4.95012191095999,-2.60393572261261
4.18962582624735,-2.47685325923547
4.03263684274063,-3.45996445229165
4.06630841590496,-3.37583759394094
3.98764592992671,-2.56940482750484
4.00909166488595,-2.43290734682944
3.94945330714198,-2.4643588241662
3.75605070174481,-3.23996793850221
353.837319257068,-1.34049121206049
353.80673400903,-1.55992296715837
353.891821610827,-1.83428414777428
353.932483671375,-1.87676815685647
353.823725883291,-1.9711384298366
353.891223799577,-2.01466602525349
354.046541030022,-1.80889561749482
354.103536074621,-1.84954040045311
12.2187031791093,-1.7108599860657
12.0751827265592,-2.04491899540737
12.0666345204338,-1.99457550007027
12.0626314668036,-1.96388743341546
12.179912070134,-2.19311555411158
12.1301054363656,-2.16454002111442
12.1904123293635,-2.20793150152097
12.2182058535037,-2.10313546795958
12.5695068195349,-1.51333841035881
12.5431329592025,-2.13886822759302
12.3937672426809,-2.04393472719369
12.326867017743,-1.75661577401785
12.6272460113935,-1.7252675899063
12.7441816874794,-1.4260020080011
12.6151718000442,-1.4594088396254
13.5278980806355,-2.58787365572516
13.5330417855494,-2.53996963407969
13.4990174031082,-3.09867821670741
13.469655004273,-2.7766371621724
345.399042524929,-1.44942082935949
345.624920510397,-1.97826704222968
345.668097526056,-2.05353511098142
345.726166242503,-1.44215293060428
345.651731535138,-1.59059901520708
345.65701734352,-1.54638776251563
345.771519784194,-1.94251542848095
345.855844660381,-2.17842814187068
346.095973562539,-1.39106577399218
6.63585221649024,-1.8906901766123
6.63148739813882,-1.97461446040431
6.57765145352027,-1.89099389044974
6.67270058471313,-1.83678339086801
6.72384195857613,-2.18649451497946
6.73924248433734,-1.26280362630473
6.73285766199975,-1.5697790783256
6.77766199573674,-1.41423559472544
6.79807907821616,-1.47040836928464
6.85692701940295,-1.92770045355686
6.73489561616378,-1.67424224617931
6.88433643988397,-1.99848039957875
6.79935365298911,-1.67895292271246
6.78483593017414,-1.94310607812188
7.06432118912555,-1.41918961490041
6.82867249962858,-1.63918027461857
6.82762762765526,-1.5240630759102
2.96679116560033,-1.61338254740525
3.17889195601192,-1.85453163851907
3.1267380995897,-2.00471446326058
3.18106964875844,-2.04307777555231
3.17586732466483,-2.24299303834769
3.17745620543361,-1.35962826167247
3.19223139610965,-1.58970470827009
3.10514649656847,-1.66443471837124
3.35116433667809,-1.86869387968833
3.24160298075376,-1.87831378093314
3.20216435475997,-2.16637429609928
3.32649331628452,-1.61563860805312
3.26449990141591,-1.53825574379581
3.45208363556578,-1.81833746545279
3.3892078401055,-1.97901531048647
3.49970670864493,-2.13937445906302
8.97224386085119,-3.21716692212047
9.17396922886317,-3.25266112329524
8.83816692492638,-3.01025540214768
8.74004764223264,-2.94303419209809
8.71726099042972,-2.91282366818452
8.87181996055599,-2.03329014430992
8.78611305798649,-1.97498098615381
8.95207572691963,-2.42197756420239
13.3881977408862,-3.16637972119526
13.3299171084161,-3.29873619442564
13.2596680638043,-3.32437368519193
12.9979564699246,-2.02998800671286
350.450672123327,-2.3057035655096
13.3204581417291,-3.27420835809206
13.3069858330954,-2.94455038415385
13.2861553387777,-2.79922395663949
13.3326781622386,-2.86631171591823
13.3531440426142,-2.60352755926193
13.2997014243015,-2.47027540329034
13.1094044826076,-3.44315821792988
13.1074984393782,-3.48156559355323
13.1155587926118,-3.38586725910013
13.0313073572843,-2.83632487278056
12.9054520211094,-2.50363545860506
12.8400787393072,-3.12621923689107
12.8657000958876,-3.39355215885996
12.9812137260885,-3.12707111341688
12.9545886187437,-3.22278944002233
12.670571887521,-2.75972999803224
12.7703258230121,-3.47027172613213
12.7745824753657,-2.93910810435266
12.5856639395572,-3.22839419774055
347.26106639131,-1.32314308718594
347.231846314354,-1.29573043349521
347.249210386386,-1.35202454214539
347.231615743167,-1.2630834984856
347.344198093701,-1.61315186116567
347.269870035112,-2.21395734434129
347.438388596916,-1.62310230742905
347.436050578374,-1.68718579326466
347.444159687869,-1.7030274365172
347.496707649336,-1.7262363250593
347.352465752039,-2.13780919758179
347.340802604053,-2.28731416674977
347.339247789763,-2.06096639168481
347.511861072642,-1.68632990587618
347.612373300175,-1.38588716086638
347.761530163588,-1.53038329320886
347.624193664788,-1.43172084771949
347.695179037629,-1.42162760963893
347.595755055757,-2.31358807626356
347.649807786585,-2.05206939939518
347.704260311555,-2.24275395943703
347.673912128951,-2.24985130281209
346.082553593083,-2.02500321262891
6.96644910924684,-1.74737644911703
7.16297877809515,-1.696395552355
7.1594824028533,-1.97303389555517
7.0171471061592,-2.04540182000114
7.43837896388487,-1.45008447862234
7.32152070425003,-1.54512276846955
7.51832564495037,-1.49223018233679
7.51851346040624,-1.76683659035837
348.022308387499,-1.41447518050296
348.015484568525,-1.66729594920501
347.952496921133,-2.22927787253482
347.948123243601,-1.84861869563803
347.797641146171,-2.2707467392267
348.257041812013,-2.00136396758715
346.264475806196,-2.34536428670111
3.49704759429331,-2.7447985113532
3.56344367166789,-2.75155127446012
3.55936157979245,-2.9836828830392
3.26532664353023,-3.29742149669947
3.16314017001508,-3.29906274214265
3.38214297937376,-3.401157392908
3.48872148667728,-3.23991502496829
3.4235750982576,-3.16936946200564
3.38083966160311,-3.00501108530104
12.500719784085,-2.60370675381564
12.5609169022695,-2.46576104194826
12.5162191616837,-2.52838500146766
12.5322293332426,-3.48394471651599
12.3802238173056,-3.14694543535763
12.3625008555326,-3.07601283600888
12.2279906364511,-2.58660465961001
10.5921052655016,-2.46028608086856
10.7367681733002,-2.33342901472584
10.5876041523428,-2.36388612401246
10.4698241728454,-3.05459077479168
10.5137603698305,-2.64490345855787
10.3706958219234,-2.7986427380479
10.4493371833032,-2.81612046151627
10.4460696405452,-2.49936959712552
10.4430511243218,-1.96117831160083
10.5507820124739,-2.20321517928934
10.6475763354619,-2.02970169674888
10.6619984288431,-1.31034769642446
10.7452802447861,-1.25724574035275
10.9526352341836,-2.08789476667994
10.8496227472349,-2.25861652424572
10.7342817453505,-1.67183918761488
10.8095857526899,-1.95496896492387
10.8101682465314,-2.14599865910616
10.9152302254079,-2.10339908583684
10.9303662300478,-2.15917832691678
10.9745015208264,-1.6006361643218
342.684749731664,-1.85796140151705
342.857165343771,-1.59283884704583
342.901162349789,-1.26789430679961
342.740080804204,-1.42011518018583
342.895359589444,-1.5697588260949
342.941149023011,-1.82546956944132
343.712649507621,-1.83697630274774
343.778413043078,-1.29747649683844
343.999504290907,-1.40271192214266
12.3518281144419,-1.30979561937543
12.1294597739524,-1.57280983696841
12.3851391282386,-1.70581015154995
12.5148224230289,-1.85355952082106
12.5082430200439,-2.29469938817786
12.5927908526682,-1.1919381326008
12.6277641890506,-1.53495628945316
12.527774148017,-2.15195245689798
13.1211261101626,-1.65748097899714
13.0793578371143,-1.73728843819509
13.3105692041165,-1.59996143365633
13.1961477293062,-1.55991420301486
13.3994921159403,-1.90943293769538
13.2909255445057,-2.06904441935362
13.3172338030763,-1.99268369697851
13.3870887082723,-1.72988451937654
13.2961715724214,-2.16062635217407
13.5568234028284,-1.87258963638565
13.4821155787907,-2.02603531035969
13.6511871474924,-1.38817276221214
13.6456138198278,-1.59185475149111
13.643440808879,-1.3535495088406
13.6251458960813,-1.96208732758308
14.6866435979139,-1.8596764404018
16.4175705689419,-2.67357139765964
